order_id,creation_time,product_ids
463,2022-08-25T09:46:00Z,"[14, 71, 32, 86]"
464,2022-08-25T09:46:00Z,"[56, 40, 38, 39]"
465,2022-08-25T09:47:00Z,"[47, 15]"
466,2022-08-25T09:47:00Z,"[60, 26, 65, 76]"
467,2022-08-25T09:48:00Z,"[41, 34, 32, 41]"
468,2022-08-25T09:49:00Z,"[16, 3, 28, 53]"
469,2022-08-25T09:49:00Z,"[2, 77]"
470,2022-08-25T09:49:00Z,"[85, 31]"
471,2022-08-25T09:50:00Z,"[15, 65, 46, 50]"
472,2022-08-25T09:53:00Z,"[72, 4, 46]"
473,2022-08-25T09:55:00Z,"[40, 84]"
474,2022-08-25T09:57:00Z,"[46, 47, 9]"
475,2022-08-25T09:58:00Z,"[52, 50, 87, 52]"
476,2022-08-25T10:00:00Z,"[6, 25, 83]"
477,2022-08-25T10:01:00Z,"[12, 1]"
478,2022-08-25T10:02:00Z,"[17, 45, 37, 58]"
479,2022-08-25T10:03:00Z,"[7, 19]"
480,2022-08-25T10:03:00Z,"[68, 83]"
481,2022-08-25T10:03:00Z,[6]
482,2022-08-25T10:04:00Z,"[1, 66, 52, 78]"
483,2022-08-25T10:04:00Z,"[4, 23, 34]"
484,2022-08-25T10:04:00Z,"[66, 12]"
485,2022-08-25T10:05:00Z,[35]
486,2022-08-25T10:05:00Z,"[21, 76, 37]"
487,2022-08-25T10:06:00Z,"[42, 76]"
488,2022-08-25T10:07:00Z,"[54, 79, 77, 5, 80]"
489,2022-08-25T10:10:00Z,"[34, 77]"
490,2022-08-25T10:11:00Z,"[17, 30, 17, 6]"
491,2022-08-25T10:12:00Z,"[62, 51, 77]"
492,2022-08-25T10:13:00Z,[77]
493,2022-08-25T10:13:00Z,"[29, 7]"
494,2022-08-25T10:16:00Z,"[53, 70, 64]"
495,2022-08-25T10:16:00Z,"[7, 84, 33]"
496,2022-08-25T10:18:00Z,"[77, 57, 14]"
497,2022-08-25T10:21:00Z,"[69, 55, 33, 24]"
498,2022-08-25T10:26:00Z,"[60, 63]"
499,2022-08-25T10:26:00Z,"[35, 77]"
500,2022-08-25T10:28:00Z,"[40, 3, 37]"
501,2022-08-25T10:35:00Z,"[8, 57, 2]"
502,2022-08-25T10:35:00Z,"[57, 53, 84, 46]"
503,2022-08-25T10:36:00Z,"[3, 40, 2]"
504,2022-08-25T10:37:00Z,"[2, 76, 2, 53]"
505,2022-08-25T10:37:00Z,"[8, 59, 22, 54, 69]"
506,2022-08-25T10:37:00Z,"[47, 65, 40]"
507,2022-08-25T10:37:00Z,"[50, 53, 80]"
508,2022-08-25T10:38:00Z,"[1, 57, 62, 79]"
509,2022-08-25T10:39:00Z,"[47, 80]"
510,2022-08-25T10:39:00Z,"[77, 5, 74]"
511,2022-08-25T10:39:00Z,"[61, 29, 67, 70, 56]"
512,2022-08-25T10:40:00Z,"[70, 33, 10]"
513,2022-08-25T10:42:00Z,"[72, 70, 60, 52]"
514,2022-08-25T10:42:00Z,"[56, 5, 52]"
515,2022-08-25T10:44:00Z,"[65, 31, 36, 47, 30]"
516,2022-08-25T10:44:00Z,"[5, 6, 65, 31]"
517,2022-08-25T10:48:00Z,[27]
518,2022-08-25T10:48:00Z,"[41, 65, 57, 74, 67]"
519,2022-08-25T10:50:00Z,"[84, 40]"
520,2022-08-25T10:51:00Z,"[84, 52, 69, 63, 56]"
521,2022-08-25T10:51:00Z,"[30, 68, 2]"
522,2022-08-25T10:51:00Z,[70]
523,2022-08-25T10:52:00Z,"[63, 67, 5, 46, 6]"
524,2022-08-25T10:53:00Z,"[23, 67, 9, 51]"
525,2022-08-25T10:53:00Z,"[65, 80, 46]"
526,2022-08-25T10:55:00Z,"[25, 65, 65, 32, 74]"
527,2022-08-25T10:59:00Z,"[66, 28, 38]"
528,2022-08-25T11:00:00Z,"[30, 77, 26]"
529,2022-08-25T11:02:00Z,"[57, 18, 18, 2]"
530,2022-08-25T11:02:00Z,"[64, 70, 41, 85]"
531,2022-08-25T11:02:00Z,"[70, 12, 26]"
532,2022-08-25T11:03:00Z,"[53, 76, 54, 52]"
533,2022-08-25T11:03:00Z,"[34, 83, 47]"
534,2022-08-25T11:03:00Z,"[46, 15, 40, 41]"
535,2022-08-25T11:03:00Z,"[70, 5]"
536,2022-08-25T11:05:00Z,"[33, 45, 32, 71, 38]"
537,2022-08-25T11:06:00Z,"[84, 57]"
538,2022-08-25T11:07:00Z,"[23, 57, 77, 76]"
539,2022-08-25T11:10:00Z,"[82, 18, 31, 21]"
540,2022-08-25T11:10:00Z,"[41, 77, 28]"
541,2022-08-25T11:11:00Z,"[54, 29, 67, 16, 22, 64, 32, 77]"
542,2022-08-25T11:11:00Z,"[20, 52, 33, 48, 28]"
543,2022-08-25T11:15:00Z,"[6, 74, 63]"
544,2022-08-25T11:16:00Z,"[65, 50, 57, 25, 76, 56, 3, 23]"
545,2022-08-25T11:19:00Z,"[25, 62, 46]"
546,2022-08-25T11:21:00Z,"[76, 9, 14]"
547,2022-08-25T11:25:00Z,"[18, 63, 57, 58]"
548,2022-08-25T11:26:00Z,"[18, 26, 6]"
549,2022-08-25T11:28:00Z,"[83, 77, 15]"
550,2022-08-25T11:28:00Z,"[87, 25, 83, 50]"
551,2022-08-25T11:29:00Z,"[3, 63]"
552,2022-08-25T11:29:00Z,"[5, 78, 3]"
553,2022-08-25T11:30:00Z,"[53, 40]"
554,2022-08-25T11:32:00Z,"[75, 34, 67, 47, 35, 26]"
555,2022-08-25T11:32:00Z,"[63, 3, 18, 35]"
556,2022-08-25T11:34:00Z,"[26, 71]"
557,2022-08-25T11:35:00Z,"[74, 61, 60, 31]"
558,2022-08-25T11:36:00Z,"[9, 53]"
559,2022-08-25T11:39:00Z,"[82, 25, 64]"
560,2022-08-25T11:39:00Z,"[24, 18, 5, 15, 53]"
561,2022-08-25T11:42:00Z,"[63, 63, 66, 77]"
562,2022-08-25T11:42:00Z,"[78, 76, 47]"
563,2022-08-25T11:44:00Z,"[66, 2, 63, 5]"
564,2022-08-25T11:45:00Z,"[1, 54, 72, 3, 65]"
565,2022-08-25T11:45:00Z,"[18, 41]"
566,2022-08-25T11:45:00Z,"[54, 40, 18, 10, 77]"
567,2022-08-25T11:46:00Z,"[5, 71]"
568,2022-08-25T11:48:00Z,"[27, 57, 37, 26]"
569,2022-08-25T11:49:00Z,"[57, 31]"
570,2022-08-25T11:49:00Z,"[42, 55, 84]"
571,2022-08-25T11:50:00Z,"[6, 33, 64, 60, 84, 72]"
572,2022-08-25T11:53:00Z,"[1, 57, 15]"
573,2022-08-25T11:54:00Z,"[23, 80, 60, 15]"
574,2022-08-25T11:54:00Z,"[40, 67, 56]"
575,2022-08-25T11:54:00Z,[31]
576,2022-08-25T11:57:00Z,"[12, 65, 44]"
577,2022-08-25T11:58:00Z,"[25, 76, 21]"
578,2022-08-25T11:59:00Z,"[8, 70, 2, 3, 18, 46]"
579,2022-08-25T11:59:00Z,"[84, 82, 67, 20]"
580,2022-08-25T12:00:00Z,"[6, 62, 5, 25, 15]"
581,2022-08-25T12:05:00Z,"[40, 65, 39, 9]"
582,2022-08-25T12:06:00Z,"[79, 52, 62, 38, 40, 67]"
583,2022-08-25T12:06:00Z,"[68, 23, 47, 15, 76]"
584,2022-08-25T12:09:00Z,"[33, 33, 78]"
585,2022-08-25T12:10:00Z,"[74, 70, 34, 69]"
586,2022-08-25T12:11:00Z,"[38, 34, 12]"
587,2022-08-25T12:12:00Z,"[21, 52, 1]"
588,2022-08-25T12:12:00Z,[47]
589,2022-08-25T12:13:00Z,"[40, 6, 5, 78]"
590,2022-08-25T12:13:00Z,"[75, 64, 7]"
591,2022-08-25T12:13:00Z,"[50, 5, 47]"
592,2022-08-25T12:14:00Z,"[70, 31, 47]"
593,2022-08-25T12:14:00Z,"[56, 7, 20, 12, 5]"
594,2022-08-25T12:15:00Z,"[35, 56, 26]"
595,2022-08-25T12:16:00Z,"[33, 28, 66, 38]"
596,2022-08-25T12:17:00Z,"[28, 65]"
597,2022-08-25T12:17:00Z,"[65, 42, 60]"
598,2022-08-25T12:18:00Z,"[76, 3, 31, 26]"
599,2022-08-25T12:18:00Z,"[24, 81, 80]"
600,2022-08-25T12:18:00Z,"[1, 47, 17]"
601,2022-08-25T12:21:00Z,"[10, 44, 15]"
602,2022-08-25T12:21:00Z,"[55, 32]"
603,2022-08-25T12:21:00Z,[67]
604,2022-08-25T12:22:00Z,"[40, 30, 34, 82, 31]"
605,2022-08-25T12:23:00Z,"[82, 54, 44, 56]"
606,2022-08-25T12:24:00Z,"[74, 15, 65, 62]"
607,2022-08-25T12:25:00Z,"[14, 26, 29, 65]"
608,2022-08-25T12:25:00Z,[72]
609,2022-08-25T12:25:00Z,"[78, 25, 34, 67]"
610,2022-08-25T12:27:00Z,"[67, 20]"
611,2022-08-25T12:28:00Z,"[77, 3, 35, 2, 27, 14]"
612,2022-08-25T12:28:00Z,"[1, 26, 60, 85, 1, 80]"
613,2022-08-25T12:28:00Z,"[5, 14, 24, 1, 60, 43]"
614,2022-08-25T12:30:00Z,"[33, 15, 33]"
615,2022-08-25T12:31:00Z,"[37, 84, 50, 70]"
616,2022-08-25T12:33:00Z,"[76, 47]"
617,2022-08-25T12:33:00Z,"[78, 14, 24, 25, 49]"
618,2022-08-25T12:34:00Z,"[25, 78, 87, 20]"
619,2022-08-25T12:35:00Z,"[28, 57, 77]"
620,2022-08-25T12:37:00Z,"[23, 27, 15]"
621,2022-08-25T12:41:00Z,"[65, 38]"
622,2022-08-25T12:43:00Z,"[81, 8, 5, 65]"
623,2022-08-25T12:43:00Z,"[17, 38, 28, 11, 54, 57, 43]"
624,2022-08-25T12:45:00Z,"[2, 47, 36]"
625,2022-08-25T12:46:00Z,[59]
626,2022-08-25T12:46:00Z,"[74, 50]"
627,2022-08-25T12:47:00Z,"[56, 11, 54]"
628,2022-08-25T12:47:00Z,"[67, 77, 16, 66, 57]"
629,2022-08-25T12:49:00Z,[38]
630,2022-08-25T12:58:00Z,"[75, 3, 30]"
631,2022-08-25T12:58:00Z,"[61, 52, 50]"
632,2022-08-25T12:58:00Z,"[4, 3, 25, 35]"
633,2022-08-25T12:59:00Z,"[8, 77, 20, 24]"
634,2022-08-25T13:03:00Z,"[22, 51, 76, 53]"
635,2022-08-25T13:03:00Z,"[29, 74, 76]"
636,2022-08-25T13:03:00Z,"[56, 26, 46]"
637,2022-08-25T13:04:00Z,"[40, 12]"
638,2022-08-25T13:05:00Z,"[35, 37, 6]"
639,2022-08-25T13:07:00Z,"[26, 1, 63]"
640,2022-08-25T13:07:00Z,"[20, 29, 77]"
641,2022-08-25T13:07:00Z,"[79, 25, 14, 77]"
642,2022-08-25T13:09:00Z,"[34, 18, 78, 17]"
643,2022-08-25T13:11:00Z,"[71, 20, 64, 63]"
644,2022-08-25T13:12:00Z,"[77, 4]"
645,2022-08-25T13:14:00Z,"[74, 4, 20, 74, 56]"
646,2022-08-25T13:16:00Z,"[65, 56, 12]"
647,2022-08-25T13:18:00Z,"[4, 35]"
648,2022-08-25T13:19:00Z,"[53, 47, 26, 29]"
649,2022-08-25T13:21:00Z,"[73, 77, 24, 1, 30]"
650,2022-08-25T13:22:00Z,"[4, 86, 34, 3]"
651,2022-08-25T13:22:00Z,"[3, 71, 86, 45, 1]"
652,2022-08-25T13:25:00Z,"[30, 44, 5, 75, 35]"
653,2022-08-25T13:25:00Z,"[71, 23, 46, 87, 77]"
654,2022-08-25T13:26:00Z,"[67, 67]"
655,2022-08-25T13:26:00Z,"[33, 70, 46]"
656,2022-08-25T13:27:00Z,"[40, 78]"
657,2022-08-25T13:31:00Z,"[6, 64, 58, 38, 63, 2]"
658,2022-08-25T13:31:00Z,"[78, 45, 76, 57]"
659,2022-08-25T13:32:00Z,"[68, 57, 26, 65, 67]"
660,2022-08-25T13:36:00Z,"[18, 46, 63, 63]"
661,2022-08-25T13:37:00Z,"[75, 17, 3]"
662,2022-08-25T13:38:00Z,"[80, 84]"
663,2022-08-25T13:38:00Z,"[25, 1, 33]"
664,2022-08-25T13:39:00Z,"[31, 45, 1, 39]"
665,2022-08-25T13:42:00Z,"[22, 71, 47, 20]"
666,2022-08-25T13:43:00Z,"[40, 33, 41, 15, 2, 54]"
667,2022-08-25T13:43:00Z,"[10, 3]"
668,2022-08-25T13:44:00Z,"[74, 74, 26]"
669,2022-08-25T13:44:00Z,"[79, 28, 8, 21, 22]"
670,2022-08-25T13:45:00Z,"[48, 63, 70]"
671,2022-08-25T13:48:00Z,"[8, 40, 72, 5]"
672,2022-08-25T13:49:00Z,"[20, 84, 38, 2, 54]"
673,2022-08-25T13:49:00Z,"[75, 11, 53]"
674,2022-08-25T13:49:00Z,"[79, 3, 3, 32, 3]"
675,2022-08-25T13:52:00Z,"[25, 35]"
676,2022-08-25T13:53:00Z,"[20, 18, 26, 76]"
677,2022-08-25T13:54:00Z,"[84, 26, 25]"
678,2022-08-25T13:54:00Z,"[66, 65, 45, 17]"
679,2022-08-25T13:58:00Z,"[86, 40, 72]"
680,2022-08-25T13:58:00Z,"[83, 16, 30, 9]"
681,2022-08-25T13:58:00Z,"[22, 72, 38, 64, 64]"
682,2022-08-25T13:58:00Z,"[82, 74, 63, 67, 47]"
683,2022-08-25T14:00:00Z,"[85, 70]"
684,2022-08-25T14:00:00Z,"[20, 77, 40, 64, 37, 5, 61]"
685,2022-08-25T14:00:00Z,[70]
686,2022-08-25T14:01:00Z,"[82, 62, 17]"
687,2022-08-25T14:07:00Z,"[87, 77, 81]"
688,2022-08-25T14:07:00Z,"[78, 50, 67, 65, 39, 5]"
689,2022-08-25T14:07:00Z,"[33, 87, 14, 12]"
690,2022-08-25T14:07:00Z,"[9, 65, 57, 6]"
691,2022-08-25T14:11:00Z,"[80, 45, 83]"
692,2022-08-25T14:12:00Z,"[2, 15]"
693,2022-08-25T14:14:00Z,[71]
694,2022-08-25T14:15:00Z,"[61, 26]"
695,2022-08-25T14:17:00Z,"[40, 8, 32]"
696,2022-08-25T14:18:00Z,"[20, 77, 67, 28]"
697,2022-08-25T14:19:00Z,"[4, 26, 1]"
698,2022-08-25T14:19:00Z,"[66, 4, 9, 17]"
699,2022-08-25T14:20:00Z,"[3, 69, 57, 32]"
700,2022-08-25T14:21:00Z,"[82, 77, 71]"
701,2022-08-25T14:21:00Z,"[8, 66, 35]"
702,2022-08-25T14:22:00Z,"[33, 56, 3]"
703,2022-08-25T14:23:00Z,"[74, 40]"
704,2022-08-25T14:26:00Z,"[5, 78, 32]"
705,2022-08-25T14:27:00Z,"[7, 32, 60, 46, 37]"
706,2022-08-25T14:27:00Z,"[65, 73, 54, 60]"
707,2022-08-25T14:27:00Z,"[24, 35, 82, 6, 25]"
708,2022-08-25T14:27:00Z,"[38, 63, 83, 70, 31, 80]"
709,2022-08-25T14:29:00Z,[67]
710,2022-08-25T14:31:00Z,"[38, 50, 24, 46]"
711,2022-08-25T14:33:00Z,"[86, 57, 65]"
712,2022-08-25T14:33:00Z,"[69, 76, 17, 3, 78]"
713,2022-08-25T14:34:00Z,"[5, 77, 65, 25]"
714,2022-08-25T14:34:00Z,"[35, 77, 21]"
715,2022-08-25T14:36:00Z,"[16, 52]"
716,2022-08-25T14:37:00Z,[55]
717,2022-08-25T14:38:00Z,"[63, 17, 19, 9]"
718,2022-08-25T14:39:00Z,"[23, 54, 47, 80, 10, 43]"
719,2022-08-25T14:39:00Z,"[71, 38, 53]"
720,2022-08-25T14:40:00Z,"[75, 34, 8]"
721,2022-08-25T14:41:00Z,"[33, 84]"
722,2022-08-25T14:41:00Z,"[6, 69, 3, 12]"
723,2022-08-25T14:41:00Z,"[7, 57]"
724,2022-08-25T14:42:00Z,"[74, 46, 66, 30]"
725,2022-08-25T14:42:00Z,"[11, 42, 44]"
726,2022-08-25T14:42:00Z,"[38, 25, 55]"
727,2022-08-25T14:42:00Z,"[46, 32, 62, 50, 74]"
728,2022-08-25T14:43:00Z,"[60, 20, 33]"
729,2022-08-25T14:43:00Z,"[76, 27, 15]"
730,2022-08-25T14:44:00Z,"[46, 46, 77, 72, 54]"
731,2022-08-25T14:45:00Z,"[48, 32, 71, 83, 18]"
732,2022-08-25T14:45:00Z,"[33, 33, 87]"
733,2022-08-25T14:48:00Z,"[60, 71, 82]"
734,2022-08-25T14:49:00Z,"[62, 74, 30, 23]"
735,2022-08-25T14:49:00Z,"[75, 42, 84]"
736,2022-08-25T14:49:00Z,"[20, 9, 74, 67]"
737,2022-08-25T14:49:00Z,"[75, 7, 38, 1, 19, 59]"
738,2022-08-25T14:53:00Z,"[25, 2, 26, 40]"
739,2022-08-25T14:54:00Z,"[1, 46]"
740,2022-08-25T14:55:00Z,"[60, 1, 83]"
741,2022-08-25T14:59:00Z,"[34, 74, 70, 37, 57]"
742,2022-08-25T15:00:00Z,"[71, 38, 40]"
743,2022-08-25T15:02:00Z,"[6, 84, 47, 66]"
744,2022-08-25T15:03:00Z,"[35, 40, 56, 65]"
745,2022-08-25T15:06:00Z,"[56, 71, 20]"
746,2022-08-25T15:06:00Z,"[53, 34, 87, 68]"
747,2022-08-25T15:06:00Z,"[24, 1]"
748,2022-08-25T15:07:00Z,"[32, 60, 40]"
749,2022-08-25T15:09:00Z,"[28, 63]"
750,2022-08-25T15:11:00Z,"[23, 38]"
751,2022-08-25T15:12:00Z,"[63, 74, 30]"
752,2022-08-25T15:12:00Z,"[58, 25, 50]"
753,2022-08-25T15:13:00Z,"[70, 79, 70, 59, 16, 7]"
754,2022-08-25T15:13:00Z,"[56, 24, 30]"
755,2022-08-25T15:14:00Z,"[24, 74, 15]"
756,2022-08-25T15:14:00Z,"[33, 17, 57, 71]"
757,2022-08-25T15:15:00Z,"[46, 39, 56]"
758,2022-08-25T15:19:00Z,"[45, 57, 78]"
759,2022-08-25T15:20:00Z,"[62, 26, 54, 72, 56]"
760,2022-08-25T15:21:00Z,"[7, 80]"
761,2022-08-25T15:23:00Z,"[1, 42, 81]"
762,2022-08-25T15:25:00Z,[34]
763,2022-08-25T15:27:00Z,"[62, 77]"
764,2022-08-25T15:27:00Z,"[76, 2]"
765,2022-08-25T15:30:00Z,"[74, 70, 14]"
766,2022-08-25T15:31:00Z,"[40, 39, 65]"
767,2022-08-25T15:33:00Z,"[68, 74, 86]"
768,2022-08-25T15:35:00Z,"[66, 15, 53, 84, 65, 84, 45]"
769,2022-08-25T15:35:00Z,"[56, 28, 77, 3]"
770,2022-08-25T15:35:00Z,"[40, 33, 40]"
771,2022-08-25T15:36:00Z,"[42, 55, 45]"
772,2022-08-25T15:37:00Z,"[57, 63, 66, 71, 65]"
773,2022-08-25T15:38:00Z,"[46, 5, 76, 76]"
774,2022-08-25T15:40:00Z,"[38, 76, 17]"
775,2022-08-25T15:44:00Z,"[20, 10]"
776,2022-08-25T15:45:00Z,"[8, 34]"
777,2022-08-25T15:47:00Z,[70]
778,2022-08-25T15:47:00Z,"[46, 35, 45, 52, 1]"
779,2022-08-25T15:48:00Z,"[54, 16]"
780,2022-08-25T15:48:00Z,"[17, 23, 45, 28]"
781,2022-08-25T15:48:00Z,"[57, 5, 76, 50, 21, 23]"
782,2022-08-25T15:49:00Z,"[65, 80, 47, 63]"
783,2022-08-25T15:50:00Z,"[45, 31, 2, 25, 70]"
784,2022-08-25T15:50:00Z,"[24, 67, 32, 25, 9]"
785,2022-08-25T15:51:00Z,"[74, 23, 78, 72, 6]"
786,2022-08-25T15:51:00Z,"[33, 56, 71, 24]"
787,2022-08-25T15:56:00Z,"[41, 83, 74]"
788,2022-08-25T15:58:00Z,"[47, 77, 34]"
789,2022-08-25T15:59:00Z,"[5, 84, 37]"
790,2022-08-25T15:59:00Z,"[19, 51, 61]"
791,2022-08-25T16:00:00Z,"[17, 5, 35, 71, 50, 46]"
792,2022-08-25T16:01:00Z,"[35, 62]"
793,2022-08-25T16:03:00Z,"[24, 39]"
794,2022-08-25T16:03:00Z,"[66, 67, 51]"
795,2022-08-25T16:06:00Z,"[84, 56, 52]"
796,2022-08-25T16:06:00Z,"[20, 6, 27, 53]"
797,2022-08-25T16:07:00Z,"[14, 15, 6, 56, 28]"
798,2022-08-25T16:07:00Z,"[70, 35, 18]"
799,2022-08-25T16:08:00Z,"[36, 83, 56, 28]"
800,2022-08-25T16:09:00Z,"[53, 26, 63]"
801,2022-08-25T16:10:00Z,"[60, 77, 26]"
802,2022-08-25T16:11:00Z,"[39, 81, 19, 35, 8]"
803,2022-08-25T16:14:00Z,"[44, 52]"
804,2022-08-25T16:14:00Z,"[71, 25, 82, 60, 76]"
805,2022-08-25T16:17:00Z,"[41, 38, 83, 52]"
806,2022-08-25T16:17:00Z,"[35, 74, 67, 16]"
807,2022-08-25T16:17:00Z,"[1, 14, 72]"
808,2022-08-25T16:18:00Z,"[45, 65, 7, 79]"
809,2022-08-25T16:18:00Z,"[47, 9, 20, 6, 76]"
810,2022-08-25T16:19:00Z,"[68, 19, 6, 29]"
811,2022-08-25T16:19:00Z,"[70, 53, 14, 78, 50]"
812,2022-08-25T16:21:00Z,"[1, 70, 47, 20]"
813,2022-08-25T16:22:00Z,"[76, 70, 30]"
814,2022-08-25T16:22:00Z,"[12, 69, 70]"
815,2022-08-25T16:23:00Z,"[8, 5, 6]"
816,2022-08-25T16:24:00Z,"[14, 32, 4, 7]"
817,2022-08-25T16:24:00Z,"[15, 7, 67, 13, 78, 30]"
818,2022-08-25T16:25:00Z,"[79, 60, 67, 37, 80]"
819,2022-08-25T16:26:00Z,"[40, 47]"
820,2022-08-25T16:27:00Z,"[46, 14, 9]"
821,2022-08-25T16:27:00Z,"[32, 17, 20, 34, 34]"
822,2022-08-25T16:28:00Z,"[5, 58, 15, 30, 23, 65, 64, 57]"
823,2022-08-25T16:29:00Z,"[46, 60, 77, 1, 57, 35]"
824,2022-08-25T16:30:00Z,"[70, 7]"
825,2022-08-25T16:33:00Z,"[75, 47, 50]"
826,2022-08-25T16:33:00Z,"[46, 46, 24, 34]"
827,2022-08-25T16:35:00Z,[66]
828,2022-08-25T16:35:00Z,"[44, 74, 76, 41]"
829,2022-08-25T16:37:00Z,[44]
830,2022-08-25T16:37:00Z,"[65, 78]"
831,2022-08-25T16:39:00Z,"[5, 5, 41, 47]"
832,2022-08-25T16:40:00Z,"[84, 24, 58, 31, 28, 34]"
833,2022-08-25T16:41:00Z,[71]
834,2022-08-25T16:42:00Z,[57]
835,2022-08-25T16:43:00Z,"[9, 52, 18, 31]"
836,2022-08-25T16:44:00Z,"[26, 77, 5, 74]"
837,2022-08-25T16:45:00Z,"[48, 39, 66, 67, 74]"
838,2022-08-25T16:46:00Z,"[22, 32, 4, 41, 9]"
839,2022-08-25T16:47:00Z,"[70, 41, 5, 25]"
840,2022-08-25T16:54:00Z,"[63, 74, 66, 21]"
841,2022-08-25T16:55:00Z,"[74, 15, 68, 34, 20]"
842,2022-08-25T16:56:00Z,"[19, 1, 65, 25, 20]"
843,2022-08-25T16:57:00Z,"[57, 6, 74, 69]"
844,2022-08-25T16:58:00Z,"[45, 34]"
845,2022-08-25T16:59:00Z,"[31, 41, 72, 56]"
846,2022-08-25T17:00:00Z,"[79, 20, 35]"
847,2022-08-25T17:00:00Z,"[68, 70, 62, 23]"
848,2022-08-25T17:00:00Z,"[75, 7, 58, 22, 23, 53]"
849,2022-08-25T17:02:00Z,"[39, 84, 84, 15]"
850,2022-08-25T17:02:00Z,"[14, 53, 1, 3, 43]"
851,2022-08-25T17:02:00Z,"[10, 76, 76]"
852,2022-08-25T17:02:00Z,"[16, 80, 26, 32]"
853,2022-08-25T17:03:00Z,"[6, 83]"
854,2022-08-25T17:04:00Z,[30]
855,2022-08-25T17:08:00Z,"[41, 25, 8, 25]"
856,2022-08-25T17:08:00Z,"[75, 25]"
857,2022-08-25T17:10:00Z,"[34, 46, 75, 23, 71]"
858,2022-08-25T17:10:00Z,"[28, 30, 62]"
859,2022-08-25T17:10:00Z,"[31, 56]"
860,2022-08-25T17:10:00Z,"[25, 76, 53, 21, 58, 78]"
861,2022-08-25T17:10:00Z,"[40, 37]"
862,2022-08-25T17:12:00Z,"[32, 41, 26, 55, 80]"
863,2022-08-25T17:13:00Z,"[65, 30]"
864,2022-08-25T17:15:00Z,"[31, 50, 38]"
865,2022-08-25T17:17:00Z,"[34, 29, 63, 44, 23]"
866,2022-08-25T17:19:00Z,"[70, 2, 29, 60, 12]"
867,2022-08-25T17:20:00Z,"[50, 60, 84, 3]"
868,2022-08-25T17:22:00Z,"[2, 43, 6, 30, 39]"
869,2022-08-25T17:22:00Z,"[29, 76, 21, 9]"
870,2022-08-25T17:22:00Z,"[76, 13, 9, 41]"
871,2022-08-25T17:25:00Z,"[60, 52, 7]"
872,2022-08-25T17:27:00Z,"[74, 47, 66, 84]"
873,2022-08-25T17:28:00Z,"[32, 15, 15, 21, 19]"
874,2022-08-25T17:29:00Z,"[32, 25]"
875,2022-08-25T17:29:00Z,"[76, 24, 30, 47]"
876,2022-08-25T17:29:00Z,"[23, 40, 76]"
877,2022-08-25T17:29:00Z,"[41, 20, 21, 41]"
878,2022-08-25T17:32:00Z,"[56, 31]"
879,2022-08-25T17:34:00Z,"[31, 35, 31, 76]"
880,2022-08-25T17:36:00Z,"[70, 23, 54, 22, 14]"
881,2022-08-25T17:38:00Z,"[15, 72, 62]"
882,2022-08-25T17:40:00Z,"[74, 29, 75, 34, 24, 6]"
883,2022-08-25T17:41:00Z,"[11, 56, 70, 7]"
884,2022-08-25T17:41:00Z,"[83, 33, 64]"
885,2022-08-25T17:44:00Z,"[57, 50, 46, 18]"
886,2022-08-25T17:44:00Z,"[46, 20, 84, 25, 23]"
887,2022-08-25T17:44:00Z,"[45, 83, 41, 47]"
888,2022-08-25T17:45:00Z,"[30, 86]"
889,2022-08-25T17:45:00Z,"[65, 72, 78]"
890,2022-08-25T17:48:00Z,"[67, 77, 40, 53, 12]"
891,2022-08-25T17:48:00Z,"[76, 13, 11, 28, 26]"
892,2022-08-25T17:49:00Z,"[53, 24]"
893,2022-08-25T17:50:00Z,"[17, 55]"
894,2022-08-25T17:52:00Z,"[84, 26, 41]"
895,2022-08-25T17:53:00Z,"[46, 65]"
896,2022-08-25T17:53:00Z,"[32, 18, 54, 3]"
897,2022-08-25T17:54:00Z,"[38, 41, 41, 50, 57]"
898,2022-08-25T17:54:00Z,[71]
899,2022-08-25T17:56:00Z,"[28, 65, 76, 75, 46]"
900,2022-08-25T17:57:00Z,"[77, 35]"
901,2022-08-25T17:57:00Z,"[79, 54, 50, 38]"
902,2022-08-25T17:58:00Z,"[65, 49, 2]"
903,2022-08-25T17:58:00Z,"[25, 45, 60]"
904,2022-08-25T18:00:00Z,"[24, 52, 47]"
905,2022-08-25T18:00:00Z,"[42, 76, 63]"
906,2022-08-25T18:02:00Z,"[74, 14, 13, 28, 30]"
907,2022-08-25T18:02:00Z,"[6, 39, 38]"
908,2022-08-25T18:02:00Z,"[40, 40, 56, 66]"
909,2022-08-25T18:03:00Z,"[45, 67, 38, 77]"
910,2022-08-25T18:03:00Z,"[18, 65, 5]"
911,2022-08-25T18:06:00Z,"[34, 5, 52]"
912,2022-08-25T18:06:00Z,"[77, 18]"
913,2022-08-25T18:08:00Z,"[35, 65, 27, 32]"
914,2022-08-25T18:11:00Z,"[57, 7, 35]"
915,2022-08-25T18:12:00Z,"[50, 27, 48]"
916,2022-08-25T18:12:00Z,"[57, 36]"
917,2022-08-25T18:13:00Z,"[32, 25, 28, 50]"
918,2022-08-25T18:14:00Z,"[34, 74, 3, 22]"
919,2022-08-25T18:15:00Z,"[51, 5, 1, 74, 18]"
920,2022-08-25T18:16:00Z,"[47, 33, 1, 40]"
921,2022-08-25T18:16:00Z,"[34, 19, 30, 12, 79, 57]"
